bout_id,date,rating_diff,rd_sum,reach_diff,height_diff,age_diff,experience_diff,layoff_diff,division_experience_a,division_experience_b,is_title_fight,five_round_experience_interaction,style_matchup_prob,label,same_stance
672,2006-12-30,67.04,246.76,-7.0,-4.0,-5.13,6,54,1,1,0,0.0,0.5503,0,0
671,2006-12-30,36.34,232.8,1.0,1.0,-3.37,1,-63,1,1,0,-0.0,0.5618,0,1
671,2006-12-30,-36.34,232.8,-1.0,-1.0,3.37,-1,63,1,1,0,0.0,0.4382,1,1
670,2006-12-30,-27.26,166.13,-2.0,1.0,-5.1,2,-45,1,1,1,0.0208,0.5918,0,1
670,2006-12-30,27.26,166.13,2.0,-1.0,5.1,-2,45,1,1,1,-0.0208,0.4082,1,1
682,2007-01-25,24.05,256.71,-1.0,-1.0,-3.18,1,-54,1,1,0,0.0,0.4406,1,1
682,2007-01-25,-24.05,256.71,1.0,1.0,3.18,-1,54,1,1,0,-0.0,0.5594,0,1
681,2007-01-25,-11.89,223.99,3.0,-1.0,1.7,1,49,1,1,0,0.0,0.5016,1,0
681,2007-01-25,11.89,223.99,-3.0,1.0,-1.7,-1,-49,1,1,0,-0.0,0.4984,0,0
687,2007-02-03,103.46,250.91,2.0,3.0,-1.92,-2,28,1,1,0,-0.0,0.4936,1,0
687,2007-02-03,-103.46,250.91,-2.0,-3.0,1.92,2,-28,1,1,0,0.0,0.5064,0,0
692,2007-02-03,-74.2,241.51,-2.0,-5.0,-8.62,-4,210,0,1,0,-0.0,0.5,1,1
692,2007-02-03,74.2,241.51,2.0,5.0,8.62,4,-210,1,0,0,0.0,0.5,0,1
699,2007-03-03,-254.33,189.39,-5.0,2.0,-0.85,-10,7,1,1,0,0.0,0.4996,0,0
702,2007-03-03,-75.12,243.88,-4.0,-4.0,-2.91,-1,-60,1,1,0,-0.0,0.4041,0,1
700,2007-03-03,5.63,220.84,-0.0,-2.0,-0.26,4,28,1,1,0,0.0,0.5396,0,1
700,2007-03-03,-5.63,220.84,0.0,2.0,0.26,-4,-28,1,1,0,-0.0,0.4604,1,1
699,2007-03-03,254.33,189.39,5.0,-2.0,0.85,10,-7,1,1,0,-0.0,0.5004,1,0
702,2007-03-03,75.12,243.88,4.0,4.0,2.91,1,60,1,1,0,0.0,0.5959,1,1
698,2007-03-03,94.9,233.76,-4.0,-2.0,0.66,6,77,1,1,0,0.0,0.5511,1,0
697,2007-03-03,-31.1,271.55,-0.0,-0.0,3.72,-1,-7,0,1,0,-0.0,0.4823,0,0
697,2007-03-03,31.1,271.55,0.0,0.0,-3.72,1,7,1,0,0,0.0,0.5177,1,0
696,2007-03-03,13.32,179.54,5.0,7.0,-12.7,-6,-287,1,1,1,0.1125,0.4052,0,1
696,2007-03-03,-13.32,179.54,-5.0,-7.0,12.7,6,287,1,1,1,-0.1125,0.5948,1,1
698,2007-03-03,-94.9,233.76,4.0,2.0,-0.66,-6,-77,1,1,0,-0.0,0.4489,0,0
705,2007-04-05,16.52,238.28,-1.0,-2.0,0.79,0,-56,1,1,0,0.0,0.594,1,1
705,2007-04-05,-16.52,238.28,1.0,2.0,-0.79,0,56,1,1,0,-0.0,0.406,0,1
709,2007-04-05,57.06,249.29,-3.0,-1.0,4.44,5,0,1,1,0,-0.0,0.4763,1,0
709,2007-04-05,-57.06,249.29,3.0,1.0,-4.44,-5,0,1,1,0,0.0,0.5237,0,0
720,2007-04-07,9.22,264.08,-3.0,-2.0,-0.91,2,0,1,1,0,-0.0,0.4905,0,1
720,2007-04-07,-9.22,264.08,3.0,2.0,0.91,-2,0,1,1,0,0.0,0.5095,1,1
718,2007-04-07,-67.11,263.69,-4.0,-4.0,-1.45,0,-64,1,1,0,-0.0,0.4963,0,1
718,2007-04-07,67.11,263.69,4.0,4.0,1.45,0,64,1,1,0,0.0,0.5037,1,1
717,2007-04-07,29.17,238.49,2.0,-1.0,2.09,2,98,1,1,0,-0.0,0.5154,0,0
714,2007-04-07,129.46,200.62,8.0,5.0,-6.96,-1,-7,1,1,1,-0.4028,0.5033,0,1
715,2007-04-07,49.45,215.44,-1.0,-0.0,-4.08,-1,0,1,1,0,0.0,0.4434,0,0
715,2007-04-07,-49.45,215.44,1.0,0.0,4.08,1,0,1,1,0,-0.0,0.5566,1,0
714,2007-04-07,-129.46,200.62,-8.0,-5.0,6.96,1,7,1,1,1,0.4028,0.4967,1,1
717,2007-04-07,-29.17,238.49,-2.0,1.0,-2.09,-2,-98,1,1,0,0.0,0.4846,1,0
726,2007-04-21,26.19,271.37,-2.0,-2.0,2.3,1,52,1,1,0,-0.0,0.501,0,0
726,2007-04-21,-26.19,271.37,2.0,2.0,-2.3,-1,-52,1,1,0,0.0,0.499,1,0
725,2007-04-21,-146.41,240.87,2.0,2.0,8.04,4,329,1,1,0,0.0,0.5375,0,1
723,2007-04-21,-42.0,264.82,-3.0,-0.0,4.68,-2,-35,1,1,0,-0.0,0.5485,0,0
723,2007-04-21,42.0,264.82,3.0,0.0,-4.68,2,35,1,1,0,0.0,0.4515,1,0
725,2007-04-21,146.41,240.87,-2.0,-2.0,-8.04,-4,-329,1,1,0,-0.0,0.4625,1,1
733,2007-05-26,-191.04,222.82,-3.0,-1.0,-8.51,-16,-35,1,1,1,-0.2941,0.5001,1,1
733,2007-05-26,191.04,222.82,3.0,1.0,8.51,16,35,1,1,1,0.2941,0.4999,0,1
734,2007-05-26,22.08,215.75,0.0,0.0,-2.38,3,43,1,1,0,0.0,0.5005,1,1
734,2007-05-26,-22.08,215.75,-0.0,-0.0,2.38,-3,-43,1,1,0,-0.0,0.4995,0,1
737,2007-05-26,-69.28,235.14,1.0,4.0,5.54,-6,77,1,1,0,-0.0,0.5155,1,0
737,2007-05-26,69.28,235.14,-1.0,-4.0,-5.54,6,-77,1,1,0,0.0,0.4845,0,0
746,2007-06-12,56.67,243.71,-1.0,-1.0,-5.34,1,33,1,1,0,-0.0,0.5001,0,1
746,2007-06-12,-56.67,243.71,1.0,1.0,5.34,-1,-33,1,1,0,0.0,0.4999,1,1
743,2007-06-12,-97.35,253.79,2.0,-1.0,-0.27,-4,-33,1,1,0,0.0,0.4978,0,1
742,2007-06-12,-34.04,241.24,2.0,2.0,-7.96,-4,215,1,1,0,0.0,0.4294,0,0
742,2007-06-12,34.04,241.24,-2.0,-2.0,7.96,4,-215,1,1,0,-0.0,0.5706,1,0
743,2007-06-12,97.35,253.79,-2.0,1.0,0.27,4,33,1,1,0,-0.0,0.5022,1,1
751,2007-06-16,52.92,218.08,1.0,-1.0,6.79,5,35,1,1,0,-0.0,0.5377,1,1
751,2007-06-16,-52.92,218.08,-1.0,1.0,-6.79,-5,-35,1,1,0,0.0,0.4623,0,1
754,2007-06-16,-2.22,263.26,-2.0,-1.0,-2.37,0,-9,1,1,0,0.0,0.5003,1,1
754,2007-06-16,2.22,263.26,2.0,1.0,2.37,0,9,1,1,0,-0.0,0.4997,0,1
759,2007-06-23,-31.2,199.25,0.0,2.0,-4.02,2,0,1,1,0,-0.0,0.539,1,0
759,2007-06-23,31.2,199.25,-0.0,-2.0,4.02,-2,0,1,1,0,0.0,0.461,0,0
771,2007-07-07,13.03,209.97,-4.0,0.0,1.06,0,103,1,1,1,0.1429,0.5074,1,1
771,2007-07-07,-13.03,209.97,4.0,-0.0,-1.06,0,-103,1,1,1,-0.1429,0.4926,0,1
770,2007-07-07,27.64,194.14,-1.0,3.0,4.67,14,26,1,1,0,-0.0,0.5916,1,1
769,2007-07-07,-18.26,244.71,-3.0,-2.0,-4.02,1,9,1,1,1,0.75,0.4938,0,0
770,2007-07-07,-27.64,194.14,1.0,-3.0,-4.67,-14,-26,1,1,0,0.0,0.4084,0,1
769,2007-07-07,18.26,244.71,3.0,2.0,4.02,-1,-9,1,1,1,-0.75,0.5062,1,0
783,2007-08-25,-97.37,228.51,-1.0,1.0,3.3,-8,-138,1,1,0,0.0,0.4959,0,0
783,2007-08-25,97.37,228.51,1.0,-1.0,-3.3,8,138,1,1,0,-0.0,0.5041,1,0
782,2007-08-25,-11.55,223.72,-3.0,-2.0,-0.43,-6,-49,1,1,0,0.0,0.5499,0,1
781,2007-08-25,158.21,239.58,4.0,7.0,-2.7,-2,-63,1,1,0,-0.0,0.5377,0,1
781,2007-08-25,-158.21,239.58,-4.0,-7.0,2.7,2,63,1,1,0,0.0,0.4623,1,1
782,2007-08-25,11.55,223.72,3.0,2.0,0.43,6,49,1,1,0,-0.0,0.4501,1,1
780,2007-08-25,56.6,238.29,0.0,-1.0,-3.11,2,0,1,1,0,0.0,0.5401,1,1
778,2007-08-25,1.4,201.0,-3.0,-1.0,3.47,-1,0,1,1,0,0.0,0.4772,0,1
778,2007-08-25,-1.4,201.0,3.0,1.0,-3.47,1,0,1,1,0,-0.0,0.5228,1,1
777,2007-08-25,-50.88,201.16,1.0,1.0,-15.9,-13,-49,1,1,1,-0.2353,0.448,0,1
777,2007-08-25,50.88,201.16,-1.0,-1.0,15.9,13,49,1,1,1,0.2353,0.552,1,1
780,2007-08-25,-56.6,238.29,-0.0,1.0,3.11,-2,0,1,1,0,-0.0,0.4599,0,1
790,2007-09-08,78.24,253.66,0.0,0.0,9.45,-4,-35,1,1,0,-0.0,0.5001,1,1
793,2007-09-08,0.8,280.1,-4.0,2.0,-2.9,0,16,1,0,0,0.0,0.4182,0,0
793,2007-09-08,-0.8,280.1,4.0,-2.0,2.9,0,-16,0,1,0,-0.0,0.5818,1,0
791,2007-09-08,8.97,264.34,2.0,3.0,-2.26,-2,52,1,1,0,-0.0,0.4423,0,0
791,2007-09-08,-8.97,264.34,-2.0,-3.0,2.26,2,-52,1,1,0,0.0,0.5577,1,0
790,2007-09-08,-78.24,253.66,-0.0,-0.0,-9.45,4,35,1,1,0,0.0,0.4999,0,1
789,2007-09-08,46.94,253.84,-2.0,-2.0,6.31,4,-56,1,1,0,0.0,0.4977,1,0
786,2007-09-08,-36.53,264.76,1.0,-2.0,7.82,0,3298,0,1,1,1.0,0.4999,0,1
788,2007-09-08,-32.84,250.86,-9.0,-2.0,0.68,-2,0,1,1,0,-0.0,0.5377,0,0
788,2007-09-08,32.84,250.86,9.0,2.0,-0.68,2,0,1,1,0,0.0,0.4623,1,0
787,2007-09-08,-4.12,250.76,1.0,-0.0,2.4,0,49,1,1,0,0.0,0.4999,0,1
787,2007-09-08,4.12,250.76,-1.0,0.0,-2.4,0,-49,1,1,0,-0.0,0.5001,1,1
786,2007-09-08,36.53,264.76,-1.0,2.0,-7.82,0,-3298,1,0,1,-1.0,0.5001,1,1
789,2007-09-08,-46.94,253.84,2.0,2.0,-6.31,-4,56,1,1,0,-0.0,0.5023,0,0
800,2007-09-19,30.0,271.91,5.0,3.0,-4.79,-1,0,1,1,0,-0.0,0.4568,1,1
803,2007-09-19,-25.83,243.37,-3.0,-1.0,6.8,1,303,1,1,0,-0.0,0.4971,0,1
800,2007-09-19,-30.0,271.91,-5.0,-3.0,4.79,1,0,1,1,0,0.0,0.5432,0,1
798,2007-09-19,-122.7,237.02,3.0,-1.0,-10.38,0,-504,1,1,0,0.0,0.5675,0,0
803,2007-09-19,25.83,243.37,3.0,1.0,-6.8,-1,-303,1,1,0,0.0,0.5029,1,1
797,2007-09-19,-51.52,271.66,-4.0,-3.0,3.81,1,63,1,1,0,-0.0,0.4856,0,0
797,2007-09-19,51.52,271.66,4.0,3.0,-3.81,-1,-63,1,1,0,0.0,0.5144,1,0
796,2007-09-19,-38.66,219.11,-2.0,-3.0,-0.22,-5,0,1,1,0,-0.0,0.46,0,0
796,2007-09-19,38.66,219.11,2.0,3.0,0.22,5,0,1,1,0,0.0,0.54,1,0
798,2007-09-19,122.7,237.02,-3.0,1.0,10.38,0,504,1,1,0,-0.0,0.4325,1,0
809,2007-09-22,95.44,258.64,6.0,5.0,-7.93,-3,-68,1,1,0,-0.0,0.4162,0,0
809,2007-09-22,-95.44,258.64,-6.0,-5.0,7.93,3,68,1,1,0,0.0,0.5838,1,0
808,2007-09-22,35.74,256.9,2.0,1.0,-0.55,-1,4,1,1,0,-0.0,0.4996,0,1
808,2007-09-22,-35.74,256.9,-2.0,-1.0,0.55,1,-4,1,1,0,0.0,0.5004,1,1
806,2007-09-22,18.63,215.56,2.0,2.0,3.85,-1,-66,1,1,0,-0.0,0.5958,1,0
804,2007-09-22,145.19,191.82,-0.0,-0.0,5.87,12,0,1,1,0,-0.0,0.4998,0,1
804,2007-09-22,-145.19,191.82,0.0,0.0,-5.87,-12,0,1,1,0,0.0,0.5002,1,1
806,2007-09-22,-18.63,215.56,-2.0,-2.0,-3.85,1,66,1,1,0,0.0,0.4042,0,0
820,2007-10-20,63.96,228.05,1.0,1.0,-4.55,2,17,1,1,0,-0.0,0.5956,1,1
818,2007-10-20,-27.89,231.68,5.0,1.0,6.13,-1,0,1,1,0,-0.0,0.5017,0,0
818,2007-10-20,27.89,231.68,-5.0,-1.0,-6.13,1,0,1,1,0,0.0,0.4983,1,0
817,2007-10-20,35.88,243.53,-1.0,1.0,9.3,-1,0,1,1,0,0.0,0.5195,0,1
817,2007-10-20,-35.88,243.53,1.0,-1.0,-9.3,1,0,1,1,0,-0.0,0.4805,1,1
820,2007-10-20,-63.96,228.05,-1.0,-1.0,4.55,-2,-17,1,1,0,0.0,0.4044,0,1
816,2007-10-20,31.97,236.96,3.0,1.0,0.46,5,-189,1,1,0,0.0,0.5215,1,1
814,2007-10-20,-21.85,211.95,-2.0,-5.0,-1.6,-7,105,1,1,0,-0.0,0.5382,0,1
814,2007-10-20,21.85,211.95,2.0,5.0,1.6,7,-105,1,1,0,0.0,0.4618,1,1
813,2007-10-20,33.72,216.07,-1.0,-1.0,0.52,6,21,1,1,1,0.2,0.5111,0,1
813,2007-10-20,-33.72,216.07,1.0,1.0,-0.52,-6,-21,1,1,1,-0.2,0.4889,1,1
816,2007-10-20,-31.97,236.96,-3.0,-1.0,-0.46,-5,189,1,1,0,-0.0,0.4785,0,1
827,2007-11-17,-116.16,205.71,-2.0,2.0,9.13,2,74,1,1,0,0.0,0.5188,0,1
827,2007-11-17,116.16,205.71,2.0,-2.0,-9.13,-2,-74,1,1,0,-0.0,0.4812,1,1
826,2007-11-17,-6.9,237.87,-0.0,1.0,5.44,5,25,1,1,0,-0.0,0.4907,0,0
826,2007-11-17,6.9,237.87,0.0,-1.0,-5.44,-5,-25,1,1,0,0.0,0.5093,1,0
825,2007-11-17,-32.55,238.13,-2.0,-1.0,2.98,0,469,1,1,0,0.0,0.5019,0,1
825,2007-11-17,32.55,238.13,2.0,1.0,-2.98,0,-469,1,1,0,-0.0,0.4981,1,1
823,2007-11-17,-7.95,262.8,2.0,2.0,-10.64,0,0,1,1,0,0.0,0.4999,1,1
822,2007-11-17,2.73,228.31,-0.0,1.0,0.57,-2,-63,1,1,0,-0.0,0.4998,0,1
822,2007-11-17,-2.73,228.31,0.0,-1.0,-0.57,2,63,1,1,0,0.0,0.5002,1,1
823,2007-11-17,7.95,262.8,-2.0,-2.0,10.64,0,0,1,1,0,-0.0,0.5001,0,1
831,2007-12-08,121.0,233.89,0.0,2.0,-1.45,1,0,1,1,0,-0.0,0.4986,1,1
831,2007-12-08,-121.0,233.89,-0.0,-2.0,1.45,-1,0,1,1,0,0.0,0.5014,0,1
848,2007-12-29,-16.17,245.7,6.0,-1.0,-3.85,-3,-164,1,1,0,0.0,0.5608,1,0
848,2007-12-29,16.17,245.7,-6.0,1.0,3.85,3,164,1,1,0,-0.0,0.4392,0,0
844,2007-12-29,51.04,228.2,-1.0,-0.0,-7.0,0,170,1,1,0,-0.0,0.4162,0,0
844,2007-12-29,-51.04,228.2,1.0,0.0,7.0,0,-170,1,1,0,0.0,0.5838,1,0
841,2007-12-29,197.7,205.34,2.0,3.0,6.54,16,-2717,1,1,0,-0.0,0.5,1,1
840,2007-12-29,48.62,179.05,-3.0,-2.0,7.6,8,175,1,1,1,-0.1778,0.5012,0,0
840,2007-12-29,-48.62,179.05,3.0,2.0,-7.6,-8,-175,1,1,1,0.1778,0.4988,1,0
841,2007-12-29,-197.7,205.34,-2.0,-3.0,-6.54,-16,2717,1,1,0,0.0,0.5,0,1
854,2008-01-19,64.54,225.74,6.0,5.0,-10.7,-3,-203,1,1,0,-0.0,0.5377,0,1
854,2008-01-19,-64.54,225.74,-6.0,-5.0,10.7,3,203,1,1,0,0.0,0.4623,1,1
853,2008-01-19,29.18,232.17,-1.0,2.0,3.33,1,84,1,1,0,-0.0,0.5053,0,1
853,2008-01-19,-29.18,232.17,1.0,-2.0,-3.33,-1,-84,1,1,0,0.0,0.4947,1,1
851,2008-01-19,-105.01,253.18,1.0,2.0,1.8,-4,126,1,1,0,0.0,0.5523,1,1
850,2008-01-19,9.84,202.72,-0.0,-2.0,-3.5,-5,-63,1,1,1,0.1364,0.5199,0,1
850,2008-01-19,-9.84,202.72,0.0,2.0,3.5,5,63,1,1,1,-0.1364,0.4801,1,1
851,2008-01-19,105.01,253.18,-1.0,-2.0,-1.8,4,-126,1,1,0,-0.0,0.4477,0,1
865,2008-01-23,70.59,262.72,2.0,4.0,2.08,0,3,1,1,0,-0.0,0.5115,0,1
865,2008-01-23,-70.59,262.72,-2.0,-4.0,-2.08,0,-3,1,1,0,0.0,0.4885,1,1
864,2008-01-23,-4.33,263.74,-0.0,-3.0,0.32,0,11,1,1,0,-0.0,0.5814,0,1
864,2008-01-23,4.33,263.74,0.0,3.0,-0.32,0,-11,1,1,0,0.0,0.4186,1,1
861,2008-01-23,-68.46,264.51,-2.0,-1.0,8.89,-2,0,1,1,0,0.0,0.4052,0,1
860,2008-01-23,61.74,235.18,-3.0,1.0,1.59,-3,74,1,1,0,-0.0,0.5004,0,0
860,2008-01-23,-61.74,235.18,3.0,-1.0,-1.59,3,-74,1,1,0,0.0,0.4996,1,0
859,2008-01-23,-24.69,214.57,-5.0,-3.0,-0.81,1,-196,1,0,0,0.0,0.547,0,1
859,2008-01-23,24.69,214.57,5.0,3.0,0.81,-1,196,0,1,0,-0.0,0.453,1,1
861,2008-01-23,68.46,264.51,2.0,1.0,-8.89,2,0,1,1,0,-0.0,0.5948,1,1
875,2008-02-02,-70.8,238.31,2.0,1.0,9.34,-2,228,0,1,0,0.0,0.5001,1,1
876,2008-02-02,-104.81,271.33,3.0,2.0,-2.81,1,79,0,1,0,0.0,0.5325,0,0
876,2008-02-02,104.81,271.33,-3.0,-2.0,2.81,-1,-79,1,0,0,-0.0,0.4675,1,0
875,2008-02-02,70.8,238.31,-2.0,-1.0,-9.34,2,-228,1,0,0,-0.0,0.4999,0,1
872,2008-02-02,-4.36,237.5,3.0,4.0,0.54,0,14,1,1,0,-0.0,0.4999,0,0
868,2008-02-02,110.31,230.6,3.0,5.0,0.24,11,-105,1,1,1,-0.5833,0.4975,0,1
870,2008-02-02,-34.23,210.82,-0.0,1.0,3.65,5,406,1,1,0,-0.0,0.5382,0,1
870,2008-02-02,34.23,210.82,0.0,-1.0,-3.65,-5,-406,1,1,0,0.0,0.4618,1,1
868,2008-02-02,-110.31,230.6,-3.0,-5.0,-0.24,-11,105,1,1,1,0.5833,0.5025,1,1
872,2008-02-02,4.36,237.5,-3.0,-4.0,-0.54,0,-14,1,1,0,0.0,0.5001,1,0
882,2008-03-01,26.61,214.89,1.0,0.0,5.64,10,-86,1,1,0,-0.0,0.5594,1,1
884,2008-03-01,49.52,217.67,-3.0,-3.0,8.41,5,25,1,1,0,0.0,0.5409,1,1
883,2008-03-01,30.97,227.73,4.0,4.0,0.74,0,-99,1,1,0,0.0,0.4999,0,1
883,2008-03-01,-30.97,227.73,-4.0,-4.0,-0.74,0,99,1,1,0,-0.0,0.5001,1,1
884,2008-03-01,-49.52,217.67,3.0,3.0,-8.41,-5,-25,1,1,0,-0.0,0.4591,0,1
880,2008-03-01,-16.35,195.31,-1.0,-2.0,10.44,9,553,1,1,0,-0.0,0.5726,0,0
882,2008-03-01,-26.61,214.89,-1.0,-0.0,-5.64,-10,86,1,1,0,0.0,0.4406,0,1
879,2008-03-01,-83.75,203.39,-1.0,1.0,-1.12,-3,-122,0,1,0,-0.0,0.46,0,0
879,2008-03-01,83.75,203.39,1.0,-1.0,1.12,3,122,1,0,0,0.0,0.54,1,0
878,2008-03-01,96.63,239.09,4.0,-0.0,2.79,2,-63,1,1,0,-0.0,0.4999,0,1
878,2008-03-01,-96.63,239.09,-4.0,0.0,-2.79,-2,63,1,1,0,0.0,0.5001,1,1
877,2008-03-01,-169.24,238.85,-3.0,-3.0,4.64,-2,42,1,1,1,1.0,0.4489,0,0
877,2008-03-01,169.24,238.85,3.0,3.0,-4.64,2,-42,1,1,1,-1.0,0.5511,1,0
880,2008-03-01,16.35,195.31,1.0,2.0,-10.44,-9,-553,1,1,0,0.0,0.4274,1,0
892,2008-04-02,44.06,234.19,-3.0,-2.0,6.48,-3,42,1,1,0,-0.0,0.5,0,1
891,2008-04-02,-66.15,238.59,-6.0,-4.0,5.94,2,0,1,1,0,0.0,0.459,0,0
891,2008-04-02,66.15,238.59,6.0,4.0,-5.94,-2,0,1,1,0,-0.0,0.541,1,0
890,2008-04-02,-18.46,258.61,-2.0,-1.0,-4.31,-3,-147,1,1,0,-0.0,0.5001,0,1
890,2008-04-02,18.46,258.61,2.0,1.0,4.31,3,147,1,1,0,0.0,0.4999,1,1
892,2008-04-02,-44.06,234.19,3.0,2.0,-6.48,3,-42,1,1,0,0.0,0.5,1,1
889,2008-04-02,-47.25,198.74,-2.0,-1.0,-1.1,-2,0,1,1,0,-0.0,0.4775,1,1
888,2008-04-02,69.41,249.36,-2.0,-3.0,-2.44,0,67,1,1,0,0.0,0.5956,0,1
888,2008-04-02,-69.41,249.36,2.0,3.0,2.44,0,-67,1,1,0,-0.0,0.4044,1,1
887,2008-04-02,23.48,228.04,-3.0,-0.0,-7.99,-5,-59,1,1,0,-0.0,0.4639,0,0
887,2008-04-02,-23.48,228.04,3.0,0.0,7.99,5,59,1,1,0,0.0,0.5361,1,0
889,2008-04-02,47.25,198.74,2.0,1.0,1.1,2,0,1,1,0,0.0,0.5225,0,1
907,2008-04-19,10.77,228.0,-2.0,-0.0,-8.06,-2,-21,1,1,0,0.0,0.4166,0,0
907,2008-04-19,-10.77,228.0,2.0,0.0,8.06,2,21,1,1,0,-0.0,0.5834,1,0
906,2008-04-19,-18.34,253.67,5.0,-0.0,-2.9,4,-28,1,1,0,0.0,0.498,0,0
906,2008-04-19,18.34,253.67,-5.0,0.0,2.9,-4,28,1,1,0,-0.0,0.502,1,0
904,2008-04-19,-118.64,227.05,-5.0,-3.0,-2.35,0,-28,1,1,0,0.0,0.563,0,1
904,2008-04-19,118.64,227.05,5.0,3.0,2.35,0,28,1,1,0,-0.0,0.437,1,1
903,2008-04-19,-43.05,271.69,5.0,-0.0,-1.81,1,-21,1,0,0,0.0,0.5085,0,1
901,2008-04-19,-76.64,232.42,2.0,3.0,-2.8,-1,-31,1,1,0,0.0,0.5801,0,0
901,2008-04-19,76.64,232.42,-2.0,-3.0,2.8,1,31,1,1,0,-0.0,0.4199,1,0
900,2008-04-19,-179.1,207.85,-1.0,-2.0,1.4,-6,259,1,1,0,0.0,0.5067,0,0
900,2008-04-19,179.1,207.85,1.0,2.0,-1.4,6,-259,1,1,0,-0.0,0.4933,1,0
899,2008-04-19,-109.29,189.62,-8.0,-5.0,6.96,-1,266,1,1,1,0.3364,0.4967,0,1
899,2008-04-19,109.29,189.62,8.0,5.0,-6.96,1,-266,1,1,1,-0.3364,0.5033,1,1
903,2008-04-19,43.05,271.69,-5.0,0.0,1.81,-1,21,0,1,0,-0.0,0.4915,1,1
913,2008-05-24,60.02,198.28,-0.0,2.0,3.35,16,175,1,1,0,-0.0,0.5188,0,0
917,2008-05-24,-21.26,236.93,1.0,4.0,-9.78,-5,224,1,1,0,0.0,0.4504,0,0
913,2008-05-24,-60.02,198.28,0.0,-2.0,-3.35,-16,-175,1,1,0,0.0,0.4812,1,0
917,2008-05-24,21.26,236.93,-1.0,-4.0,9.78,5,-224,1,1,0,-0.0,0.5496,1,0
911,2008-05-24,-116.88,225.6,-2.0,-3.0,-0.67,-3,-98,1,1,0,-0.0,0.4998,1,1
910,2008-05-24,-1.99,192.34,-3.0,-3.0,5.36,-4,196,1,1,1,0.2917,0.5214,0,1
910,2008-05-24,1.99,192.34,3.0,3.0,-5.36,4,-196,1,1,1,-0.2917,0.4786,1,1
911,2008-05-24,116.88,225.6,2.0,3.0,0.67,3,98,1,1,0,0.0,0.5002,0,1
931,2008-06-07,48.94,238.5,-4.0,-2.0,-6.75,0,21,1,1,0,-0.0,0.5,0,1
931,2008-06-07,-48.94,238.5,4.0,2.0,6.75,0,-21,1,1,0,0.0,0.5,1,1
926,2008-06-07,-80.28,227.42,1.0,1.0,10.13,5,-322,1,1,0,-0.0,0.4825,0,1
929,2008-06-07,97.4,248.36,-2.0,1.0,5.89,5,-21,1,1,0,-0.0,0.5647,0,0
929,2008-06-07,-97.4,248.36,2.0,-1.0,-5.89,-5,21,1,1,0,0.0,0.4353,1,0
927,2008-06-07,-4.99,238.35,2.0,-3.0,-1.14,0,0,1,1,0,0.0,0.4995,0,1
927,2008-06-07,4.99,238.35,-2.0,3.0,1.14,0,0,1,1,0,-0.0,0.5005,1,1
926,2008-06-07,80.28,227.42,-1.0,-1.0,-10.13,-5,322,1,1,0,0.0,0.5175,1,1
921,2008-06-07,67.3,180.85,3.0,-0.0,9.97,10,95,1,1,0,0.0,0.5118,0,0
925,2008-06-07,-63.65,244.79,-1.0,1.0,0.2,-3,-91,1,1,0,0.0,0.5098,1,1
921,2008-06-07,-67.3,180.85,-3.0,0.0,-9.97,-10,-95,1,1,0,-0.0,0.4882,1,0
923,2008-06-07,-3.3,210.8,7.0,3.0,-5.82,0,-4,1,1,0,0.0,0.5232,1,0
925,2008-06-07,63.65,244.79,1.0,-1.0,-0.2,3,91,1,1,0,-0.0,0.4902,0,1
924,2008-06-07,-47.64,228.12,4.0,1.0,-2.38,-2,161,1,1,0,0.0,0.5611,1,1
923,2008-06-07,3.3,210.8,-7.0,-3.0,5.82,0,4,1,1,0,-0.0,0.4768,0,0
924,2008-06-07,47.64,228.12,-4.0,-1.0,2.38,2,-161,1,1,0,-0.0,0.4389,0,1
938,2008-06-21,45.81,237.44,-1.0,3.0,-7.13,0,10,1,1,0,-0.0,0.5002,1,0
932,2008-06-21,-82.47,199.36,5.0,6.0,-11.75,-11,42,1,1,0,0.0,0.5256,1,1
932,2008-06-21,82.47,199.36,-5.0,-6.0,11.75,11,-42,1,1,0,-0.0,0.4744,0,1
934,2008-06-21,106.16,208.33,2.0,2.0,-0.94,3,0,1,1,0,0.0,0.4999,1,0
934,2008-06-21,-106.16,208.33,-2.0,-2.0,0.94,-3,0,1,1,0,-0.0,0.5001,0,0
935,2008-06-21,6.73,226.84,-3.0,-2.0,10.04,5,67,1,1,0,0.0,0.571,1,0
935,2008-06-21,-6.73,226.84,3.0,2.0,-10.04,-5,-67,1,1,0,-0.0,0.429,0,0
937,2008-06-21,-19.19,215.06,4.0,3.0,-6.05,-3,-38,1,1,0,-0.0,0.4325,1,1
937,2008-06-21,19.19,215.06,-4.0,-3.0,6.05,3,38,1,1,0,0.0,0.5675,0,1
938,2008-06-21,-45.81,237.44,1.0,-3.0,7.13,0,-10,1,1,0,0.0,0.4998,0,0
940,2008-06-21,23.84,213.24,1.0,0.0,-0.47,-7,35,1,1,0,0.0,0.5229,1,1
940,2008-06-21,-23.84,213.24,-1.0,-0.0,0.47,7,-35,1,1,0,-0.0,0.4771,0,1
948,2008-07-05,12.0,238.93,4.0,6.0,-7.25,-2,38,1,1,0,-0.0,0.5114,1,1
948,2008-07-05,-12.0,238.93,-4.0,-6.0,7.25,2,-38,1,1,0,0.0,0.4886,0,1
